"easting","northing","npoints","id","date","dist"
275026.881772348,5801481.66718038,45,"Rocky","2023-07-23",228.864936040039
274950.477907835,5801265.93213817,25,"Rocky","2023-07-23",228.864936040039
275013.14621239,5801484.62557644,59,"Rocky","2023-07-24",37.0104332208089
275056.711188271,5801509.25061711,37,"Rocky","2023-07-25",59.1760011203794
274997.575341482,5801507.07099944,102,"Rocky","2023-07-25",59.1760011203794
275015.960138488,5801469.0834936,196,"Rocky","2023-07-26",17.879054850783
274701.035154663,5802222.42011802,59,"Rocky","2023-07-27",71.8646352995119
274760.68600668,5802182.34142468,58,"Rocky","2023-07-27",71.8646352995119
275024.972414867,5801476.50076376,215,"Rocky","2023-07-28",49.7845732988285
274995.800244642,5801516.8429033,41,"Rocky","2023-07-28",49.7845732988285
274992.515205672,5801534.61254414,32,"Rocky","2023-07-29",75.8365706204575
275021.680181466,5801464.60833262,128,"Rocky","2023-07-29",75.8365706204575
275032.111056727,5801416.77342272,39,"Rocky","2023-07-30",63.9935308258985
275019.484922255,5801479.50900047,309,"Rocky","2023-07-30",63.9935308258985
274723.522889414,5802243.62318465,36,"Rocky","2023-07-31",64.6273249662844
274676.088758678,5802199.72905778,211,"Rocky","2023-07-31",64.6273249662844
274703.398863162,5802161.55787727,47,"Rocky","2023-08-01",72.972467864784
274713.682864612,5802196.68191485,23,"Rocky","2023-08-02",40.764286586317
274675.874196017,5802211.92106312,67,"Rocky","2023-08-02",40.764286586317
274663.660489273,5802159.34773066,228,"Rocky","2023-08-03",60.9360560726133
274724.403126692,5802154.49644947,85,"Rocky","2023-08-03",60.9360560726133
274433.771705247,5802038.88083218,17,"Rory","2023-06-14",20.1236775779287
274497.451247912,5802072.34524455,30,"Rory","2023-06-15",214.318702659116
274532.393154883,5802198.93090197,32,"Rory","2023-06-16",103.750322469326
274607.685839117,5802270.31115914,32,"Rory","2023-06-16",103.750322469326
274612.587062053,5802326.40470962,54,"Rory","2023-06-17",50.8176946110436
274601.311935466,5802276.85362884,20,"Rory","2023-06-17",50.8176946110436
274684.412616722,5802336.28184001,45,"Rory","2023-06-18",72.3238980975345
274502.484608047,5802182.23231013,36,"Rory","2023-06-19",162.232285820423
274632.719183031,5802278.97046207,38,"Rory","2023-06-19",162.232285820423
274497.710874654,5802067.14865263,71,"Rory","2023-06-20",93.549742339739
274495.615687761,5801931.28807759,33,"Rory","2023-06-21",149.637077851084
274348.031847831,5801955.99162509,57,"Rory","2023-06-21",149.637077851084
274464.396912711,5802200.70285112,66,"Rory","2023-06-22",94.0995248930182
274398.038294439,5802120.17322018,61,"Rory","2023-06-23",106.882515221731
274482.332346468,5802196.81209663,24,"Rory","2023-06-24",56.4850602457499
274521.69940575,5802156.30534812,18,"Rory","2023-06-24",56.4850602457499
274382.619754466,5802139.48113045,35,"Rory","2023-06-25",124.611260752281
274501.015877982,5802100.04759276,18,"Rory","2023-06-26",22.171743443614
274693.84071254,5802441.2498564,33,"Rory","2023-06-27",414.319712109799
274481.194624061,5802085.6623638,27,"Rory","2023-06-27",414.319712109799
274568.400982197,5802121.02987254,26,"Rory","2023-06-28",14.5108891628711
274508.383673517,5802147.59980551,40,"Rory","2023-06-29",29.32427298415
274556.83115445,5802138.44223311,27,"Rory","2023-07-01",57.7403310981938
274528.613889728,5802171.62205668,27,"Rory","2023-07-02",43.3474565135518
274558.690479648,5802127.8845949,33,"Rory","2023-07-03",63.523424686291
274571.299635722,5802106.31339699,35,"Rory","2023-07-04",23.5114287720853
274566.209428182,5802118.64563486,47,"Rory","2023-07-05",321.120688220232
275092.864645949,5801719.52601038,39,"Rory","2023-07-06",29.6975738573233
275086.86438291,5801675.969422,23,"Rory","2023-07-07",21.9382798980506
275014.574293475,5801588.13059131,30,"Rory","2023-07-08",80.4058543510832
275056.571131531,5801656.69710652,44,"Rory","2023-07-08",80.4058543510832
275060.032392522,5801657.34097825,22,"Rory","2023-07-09",14.8178432365452
275059.53547078,5801660.14118447,34,"Rory","2023-07-10",156.905856499973
275035.705993491,5801608.70074394,40,"Rory","2023-07-11",9.85503793415868
275036.403277021,5801604.31183652,22,"Rory","2023-07-12",133.633247584899
275020.791281581,5801471.59367477,44,"Rory","2023-07-12",133.633247584899
275076.919626643,5801628.37044748,29,"Rory","2023-07-13",41.1641627464232
275037.607578077,5801616.16179759,32,"Rory","2023-07-13",41.1641627464232
275052.553027979,5801633.14170535,21,"Rory","2023-07-14",29.8747006197255
275052.591286401,5801617.77380207,35,"Rory","2023-07-15",31.3233443079016
275083.762930709,5801684.45219965,22,"Rory","2023-07-16",47.2391372184802
275155.672838999,5801903.80677306,30,"Rory","2023-07-17",313.65561545468
275055.02835919,5801606.73685908,16,"Rory","2023-07-17",313.65561545468
275012.119387089,5801455.70262703,53,"Rory","2023-07-18",143.610401885843
275045.547328943,5801591.37469316,48,"Rory","2023-07-19",27.9967572257194
274978.827159608,5801444.2932339,91,"Rory","2023-07-20",185.981456169995
275093.770328935,5801727.20710121,42,"Rory","2023-07-21",12.163938156642
275053.876590142,5801633.35845993,57,"Rory","2023-07-22",132.468766819398
275121.898361319,5801747.02909302,46,"Rory","2023-07-22",132.468766819398
275014.581885656,5801491.91638302,42,"Rory","2023-07-23",12.4839802056049
275079.803793336,5801631.18025915,23,"Rory","2023-07-24",49.7238135932228
275035.41030352,5801608.78214092,62,"Rory","2023-07-24",49.7238135932228
275015.174566455,5801480.7115336,47,"Rory","2023-07-25",10.3834224295774
275070.17442973,5801625.97930279,31,"Rory","2023-07-26",162.945066520291
275017.810439242,5801471.67730279,43,"Rory","2023-07-26",162.945066520291
275017.336231909,5801469.61492203,86,"Rory","2023-07-27",36.4680177438495
275026.118901476,5801505.00956899,34,"Rory","2023-07-27",36.4680177438495
275016.56503378,5801473.42903274,137,"Rory","2023-07-28",11.2759256082825
275015.308841306,5801472.35932091,119,"Rory","2023-07-29",12.200589655636
275016.270407543,5801470.13113916,143,"Rory","2023-07-30",13.6833411098937
275021.976700761,5801476.18433969,83,"Rory","2023-07-31",25.5506173714107
275061.971147817,5801598.71201143,76,"Rory","2023-08-01",27.9488973628722
275018.986278859,5801478.79777344,60,"Rory","2023-08-02",73.1958212872343
275016.820291516,5801473.35829089,78,"Rory","2023-08-03",42.1893224464433
274390.47877479,5801833.74986716,31,"Rove","2023-01-15",35.1969801733045
274404.273563231,5801866.13089903,20,"Rove","2023-01-15",35.1969801733045
274405.08061616,5801862.12898966,29,"Rove","2023-01-16",53.461349478139
274373.872152466,5801818.72221966,16,"Rove","2023-01-16",53.461349478139
274397.008315214,5801859.32873215,45,"Rove","2023-01-17",46.0736729288046
274339.154113021,5801879.34213747,43,"Rove","2023-01-18",66.6570288246268
274415.582437965,5801847.99151286,20,"Rove","2023-01-19",32.079737767284
274332.402399013,5801878.28712814,29,"Rove","2023-01-20",12.1460018145512
274332.565485799,5801880.52350741,88,"Rove","2023-01-21",28.3119324194346
274253.283649122,5801823.73017375,195,"Rove","2023-01-22",46.1154134623353
274297.179338501,5801837.86522992,51,"Rove","2023-01-22",46.1154134623353
274177.384160093,5801835.65195623,93,"Rove","2023-01-23",20.8319553264572
274180.41327247,5801834.51473012,95,"Rove","2023-01-24",29.4983488907462
274298.537870319,5801840.90950366,69,"Rove","2023-01-25",14.3476435542819
274292.932892006,5801836.39320684,303,"Rove","2023-01-26",33.4712729390704
274317.025595193,5801859.62826151,43,"Rove","2023-01-26",33.4712729390704
274286.466909791,5801831.13895924,70,"Rove","2023-01-27",53.5910121796719
274325.290068943,5801868.08160262,113,"Rove","2023-01-27",53.5910121796719
274331.300918913,5801868.63240196,66,"Rove","2023-01-28",26.3717014065492
274429.801020921,5801838.30744458,103,"Rove","2023-01-29",123.127915867167
274186.85273227,5801857.73398888,52,"Rove","2023-01-30",30.7085345837296
274184.942303193,5801827.08493739,61,"Rove","2023-01-30",30.7085345837296
274192.345924426,5801854.31093704,56,"Rove","2023-01-31",23.0334736283752
274185.33100906,5801839.996635,112,"Rove","2023-02-01",17.1442287588044
274184.70658685,5801841.53146255,130,"Rove","2023-02-02",14.1532968760782
274185.239383369,5801842.19544998,204,"Rove","2023-02-03",16.0983251281519
274181.184713611,5801832.8184624,240,"Rove","2023-02-04",16.8168717879584
274247.224358955,5801821.5937435,103,"Rove","2023-02-05",20.8460082095518
274187.072735236,5801840.96510196,96,"Rove","2023-02-06",19.577733087864
274184.829050166,5801839.71546671,183,"Rove","2023-02-07",69.6151380235157
274181.151086204,5801832.90413773,85,"Rove","2023-02-08",15.8808259222494
274185.128452472,5801836.90530649,108,"Rove","2023-02-09",20.4984837910794
274184.802163637,5801837.3021541,99,"Rove","2023-02-10",30.0580665598281
274185.316050042,5801833.68058409,68,"Rove","2023-02-11",30.3744240013922
274201.440678293,5801859.42164073,25,"Rove","2023-02-11",30.3744240013922
274394.078416175,5801857.00842174,61,"Rove","2023-02-12",11.9623251945819
274180.613320123,5801835.15768182,91,"Rove","2023-02-13",27.9513057936135
274181.969360768,5801836.89961177,73,"Rove","2023-02-14",18.0866544270638
274199.633475897,5801842.06054216,76,"Rove","2023-02-15",20.9967579058272
274398.258258539,5801850.97095314,79,"Rove","2023-02-16",17.7323963696683
274393.647440635,5801848.77384911,57,"Rove","2023-02-17",19.8152061033466
274394.531723305,5801859.1270335,33,"Rove","2023-02-18",14.0802468834127
274386.211959635,5801848.83703083,47,"Rove","2023-02-19",13.7432552259331
274393.479999861,5801847.45818906,31,"Rove","2023-02-20",17.59261372194
274395.039627716,5801853.24176742,44,"Rove","2023-02-21",12.2367220298507
274391.032406678,5801847.5274767,52,"Rove","2023-02-22",11.3013901086259
274388.460525785,5801841.30102658,34,"Rove","2023-02-23",32.364921312642
274399.67667861,5801871.6603093,25,"Rove","2023-02-23",32.364921312642
274409.866074368,5801867.498368,35,"Rove","2023-02-24",18.0932092685423
274408.013107412,5801862.73686868,49,"Rove","2023-02-25",27.4422166988185
274397.24245649,5801846.84246534,49,"Rove","2023-02-26",19.1382881803582
274255.097706528,5801795.12552558,20,"Rove","2023-02-27",38.545758015521
274224.955446949,5801819.15092148,44,"Rove","2023-02-27",38.545758015521
274394.268567514,5801841.55409307,42,"Rove","2023-02-28",12.2320790503349
274421.241972449,5801849.2234303,25,"Rove","2023-03-01",30.9267778530474
274390.860899419,5801855.00754561,27,"Rove","2023-03-01",30.9267778530474
274419.917499883,5801846.60682615,40,"Rove","2023-03-02",40.9420731022014
274389.436173122,5801839.40357784,42,"Rove","2023-03-03",28.0535132023005
274390.934313407,5801848.91841757,76,"Rove","2023-03-04",72.76889262545
274388.357116488,5801849.36032417,34,"Rove","2023-03-05",10.920176309389
274408.900029383,5801845.62566209,40,"Rove","2023-03-06",17.5271592804644
274376.293292235,5801847.19035487,37,"Rove","2023-03-07",44.142809164603
274420.43576922,5801847.36160511,139,"Rove","2023-03-07",44.142809164603
274419.381530797,5801841.38669259,211,"Rove","2023-03-08",16.8526312373426
274422.80818815,5801849.46624582,88,"Rove","2023-03-09",22.7425130185447
274421.168248479,5801857.58567802,23,"Rove","2023-03-10",131.264352357784
274308.491240136,5801790.24904616,95,"Rove","2023-03-10",131.264352357784
274244.368718928,5801771.28811756,48,"Rove","2023-03-11",32.3584691353156
274220.79508458,5801749.12160479,49,"Rove","2023-03-11",32.3584691353156
274216.727056298,5801758.56447195,43,"Rove","2023-03-12",13.1579541555327
274204.602293014,5801754.55201726,48,"Rove","2023-03-13",14.9505480956968
274335.628627491,5801806.65007397,43,"Rove","2023-03-14",27.2387823043709
275358.86241577,5802044.38226943,45,"Rove","2023-03-15",13.8387378435892
274488.819962221,5802191.09581348,29,"Rowan","2023-06-11",49.3702947891614
274688.384290806,5802472.6076862,31,"Rowan","2023-06-12",51.5894373541671
274707.603917737,5802454.99507433,18,"Rowan","2023-06-14",22.2142411294413
274695.245544886,5802453.33356928,19,"Rowan","2023-06-15",19.0300386546943
274626.148957954,5802281.8202818,37,"Rowan","2023-06-16",193.027484036935
274593.045514221,5802293.53058437,35,"Rowan","2023-06-17",86.8209419544506
274651.367890125,5802294.63242238,53,"Rowan","2023-06-18",88.8404228932749
274602.665000074,5802220.33135078,20,"Rowan","2023-06-18",88.8404228932749
274642.599648982,5802313.1205209,53,"Rowan","2023-06-19",189.682471640842
274498.999969658,5802189.19081443,35,"Rowan","2023-06-19",189.682471640842
274558.622985915,5802214.7628647,83,"Rowan","2023-06-20",24.2892866345371
274467.608052105,5802205.26862064,84,"Rowan","2023-06-21",117.710380763102
274585.317340656,5802205.77569877,33,"Rowan","2023-06-21",117.710380763102
274585.313955921,5802202.64389795,45,"Rowan","2023-06-22",117.299258788901
274468.114607913,5802197.80355302,55,"Rowan","2023-06-22",117.299258788901
274453.307038906,5802201.65417475,70,"Rowan","2023-06-23",25.5552502504189
274538.272434177,5802147.96744966,26,"Rowan","2023-06-24",79.5594909241985
274485.202670038,5802207.24065381,42,"Rowan","2023-06-24",79.5594909241985
274435.226702487,5802073.75175379,21,"Rowan","2023-06-25",102.682240346124
274366.087338607,5802149.6687535,54,"Rowan","2023-06-25",102.682240346124
274972.27412274,5801299.64208206,27,"Rowan","2023-06-26",38.0906216862275
274936.881909562,5801285.56065078,38,"Rowan","2023-06-26",38.0906216862275
274482.752387288,5802097.43908846,49,"Rowan","2023-06-27",403.927534291787
274689.300075237,5802444.56371387,32,"Rowan","2023-06-27",403.927534291787
274564.167234439,5802112.21900761,60,"Rowan","2023-06-28",13.8211836468699
274560.744996815,5802146.60563856,62,"Rowan","2023-06-29",34.3988435141668
274554.488598373,5802112.78053082,17,"Rowan","2023-06-29",34.3988435141668
274495.80607779,5802073.16614546,72,"Rowan","2023-06-30",13.4743483219418
275013.841154897,5801490.75076868,41,"Rowan","2023-07-01",90.6241915624851
275018.345631102,5801670.07787461,47,"Rowan","2023-07-02",31.8611559442368
274637.122105757,5801571.86472146,28,"Rowan","2023-07-03",9.99736592759569
274564.888474265,5802109.97966398,38,"Rowan","2023-07-04",19.8645875542206
274561.412924138,5802149.06578593,27,"Rowan","2023-07-06",36.9207932756824
274694.509067109,5802211.06508411,49,"Rowan","2023-07-07",95.5512222282163
275042.259360074,5801641.26684324,56,"Rowan","2023-07-08",49.1295001600468
275014.508183264,5801600.72575332,40,"Rowan","2023-07-08",49.1295001600468
275051.396827394,5801641.87378317,45,"Rowan","2023-07-09",31.148259039838
275074.926710433,5801662.28355155,47,"Rowan","2023-07-09",31.148259039838
275008.107519051,5801518.61858105,31,"Rowan","2023-07-10",148.581696302942
275056.862028213,5801658.97355357,81,"Rowan","2023-07-10",148.581696302942
275022.932246576,5801479.5564325,62,"Rowan","2023-07-11",8.86174832918818
275025.775698171,5801479.51550756,41,"Rowan","2023-07-12",8.78716263807073
274930.354370903,5801229.04111793,47,"Rowan","2023-07-13",45.9740723705463
274943.137885082,5801273.20215387,18,"Rowan","2023-07-13",45.9740723705463
275022.365994284,5801476.43682115,96,"Rowan","2023-07-14",107.157806306849
275053.585441963,5801619.87016652,29,"Rowan","2023-07-15",10.7605878568958
275014.343540554,5801482.4338555,30,"Rowan","2023-07-16",12.3954704106756
275019.53893185,5801468.02332662,227,"Rowan","2023-07-17",17.6033503567584
275047.668023889,5801597.56152998,34,"Rowan","2023-07-18",143.695817608609
275013.604103279,5801457.96161124,224,"Rowan","2023-07-18",143.695817608609
275043.936634059,5801614.54436536,93,"Rowan","2023-07-19",31.1565197764931
275056.668831502,5801586.10812312,200,"Rowan","2023-07-19",31.1565197764931
275036.016625987,5801557.04325753,60,"Rowan","2023-07-20",120.312719719907
274995.165143835,5801443.878303,52,"Rowan","2023-07-20",120.312719719907
275020.144953636,5801484.30899857,260,"Rowan","2023-07-21",65.9643832710696
275048.000776998,5801544.10325386,61,"Rowan","2023-07-21",65.9643832710696
275046.088937092,5801545.8893322,75,"Rowan","2023-07-22",131.615795410216
274993.118681382,5801425.40335952,369,"Rowan","2023-07-22",131.615795410216
275019.925846944,5801518.24346319,26,"Rowan","2023-07-23",33.0407664728765
275016.620971732,5801485.36839591,76,"Rowan","2023-07-23",33.0407664728765
275017.770650536,5801483.25905439,78,"Rowan","2023-07-24",8.96197050061211
275018.381475302,5801488.59843899,90,"Rowan","2023-07-25",25.8989464954259
275021.766605451,5801480.02089236,162,"Rowan","2023-07-26",31.0703736546472
274991.445213117,5801473.23994213,24,"Rowan","2023-07-26",31.0703736546472
274991.253953251,5801438.00488461,28,"Rowan","2023-07-27",59.416844021344
275012.507653158,5801493.49039257,306,"Rowan","2023-07-27",59.416844021344
275020.010618314,5801471.73322584,171,"Rowan","2023-07-28",9.79035626327831
275019.87840163,5801487.57120261,238,"Rowan","2023-07-29",15.4244523872565
275020.193495713,5801471.71475979,275,"Rowan","2023-07-30",10.2312386065845
275011.420217042,5801517.10520145,23,"Rowan","2023-07-31",49.918516824941
