"date_bird","daily_dist","id"
2023-07-13,808.408800893315,"Avery"
2023-07-14,736.483769322795,"Avery"
2023-07-15,309.813779398401,"Avery"
2023-07-16,675.712380891979,"Avery"
2023-07-17,1936.92545054075,"Avery"
2023-07-18,1316.81122842143,"Avery"
2023-07-19,1870.70257807356,"Avery"
2023-07-20,1899.24364813697,"Avery"
2023-07-21,1911.26229343035,"Avery"
2023-07-22,2160.61333862449,"Avery"
2023-07-23,2030.80951262999,"Avery"
2023-07-24,2148.63570137295,"Avery"
2023-07-25,1613.84817817349,"Avery"
2023-07-26,1479.39026743927,"Avery"
2023-07-27,2242.01529279226,"Avery"
2023-07-28,1308.43497108781,"Avery"
2023-07-29,1884.07086745904,"Avery"
2023-07-30,2383.4914097642,"Avery"
2023-07-31,2361.36675817587,"Avery"
2023-08-01,1982.62911332273,"Avery"
2023-08-02,2125.96527678616,"Avery"
2023-08-03,419.407465615914,"Avery"
2022-10-29,1980.8243342673,"Briar"
2022-10-30,1134.80238851912,"Briar"
2022-10-31,2262.1071089677,"Briar"
2022-11-01,2646.73034163307,"Briar"
2022-11-02,5337.65493560275,"Briar"
2022-11-03,2863.00521544748,"Briar"
2022-11-04,4514.20540917657,"Briar"
2022-11-05,4402.9418814785,"Briar"
2022-11-06,4842.59686375883,"Briar"
2022-11-07,5602.49934087099,"Briar"
2022-11-08,5955.94997770231,"Briar"
2022-11-09,2460.00217569979,"Briar"
2022-11-10,4325.65022306889,"Briar"
2022-11-11,5179.65938802184,"Briar"
2022-11-12,3198.92913927115,"Briar"
2022-11-13,3821.48271706255,"Briar"
2022-11-14,2749.84468374703,"Briar"
2022-11-15,2506.43083864595,"Briar"
2022-11-16,3005.12682905075,"Briar"
2022-11-17,3157.05258061907,"Briar"
2022-11-18,5789.59670969702,"Briar"
2022-11-19,2336.28511287486,"Briar"
2022-11-20,3245.64048106787,"Briar"
2022-11-21,1965.89965054397,"Briar"
2022-11-22,1909.77467500011,"Briar"
2022-11-23,3404.22915750957,"Briar"
2022-11-24,2554.62431088204,"Briar"
2022-11-25,3403.37549388632,"Briar"
2022-11-26,2893.41706717151,"Briar"
2022-11-27,5132.20477972462,"Briar"
2022-11-28,6046.65865217713,"Briar"
2022-11-29,5190.0762201855,"Briar"
2022-11-30,3529.42547897623,"Briar"
2022-12-01,6507.07816789562,"Briar"
2022-12-02,6725.78805739127,"Briar"
2022-12-03,5540.17104865189,"Briar"
2022-12-04,2152.06135419674,"Briar"
2022-12-05,1523.81106790758,"Briar"
2022-12-06,4531.34910277057,"Briar"
2022-12-07,3262.08155450003,"Briar"
2022-12-08,6634.47357589552,"Briar"
2022-12-09,8850.93299166105,"Briar"
2022-12-10,4716.75287527966,"Briar"
2022-12-11,3553.85914292904,"Briar"
2022-12-12,1579.85233257117,"Briar"
2022-12-13,2644.66680684876,"Briar"
2022-12-14,2908.16874958135,"Briar"
2022-12-15,5432.78979215343,"Briar"
2022-12-16,2477.72946158921,"Briar"
2022-12-17,4713.46994052636,"Briar"
2022-12-18,3186.61454094518,"Briar"
2022-12-19,3241.52153779123,"Briar"
2022-12-20,2377.07947610993,"Briar"
2022-12-21,1569.86748655517,"Briar"
2022-12-22,2090.15873185031,"Briar"
2022-12-23,2710.55500446981,"Briar"
2022-12-24,2484.3302888388,"Briar"
2022-12-25,1863.04667992733,"Briar"
2022-12-26,2009.49152808694,"Briar"
2022-12-27,1256.64258308491,"Briar"
2022-12-28,2596.98033515052,"Briar"
2022-12-29,2259.14389155175,"Briar"
2022-12-30,1473.13846711306,"Briar"
2022-12-31,2760.41114086872,"Briar"
2023-01-01,2525.37020243932,"Briar"
2023-01-02,2498.9702719813,"Briar"
2023-01-03,2182.97334254795,"Briar"
2023-01-04,1663.75859178524,"Briar"
2023-01-05,3176.99995278481,"Briar"
2023-01-06,4301.64205415534,"Briar"
2023-01-07,3444.03822618156,"Briar"
2023-01-08,1767.21976023543,"Briar"
2023-01-09,2319.13748045983,"Briar"
2023-01-10,2059.75091811986,"Briar"
2023-01-11,2671.19582064306,"Briar"
2023-01-12,3085.58344611506,"Briar"
2023-01-13,2850.33643131972,"Briar"
2023-01-14,3370.23417265861,"Briar"
2023-01-15,2856.2477222436,"Briar"
2023-01-16,2707.57449318163,"Briar"
2023-01-17,4000.96550073566,"Briar"
2023-01-18,3066.39564878033,"Briar"
2023-01-19,2613.66006696037,"Briar"
2023-01-20,2587.64418056653,"Briar"
2023-01-21,2877.48210030639,"Briar"
2023-01-22,2389.76952599979,"Briar"
2023-01-23,1922.17118445679,"Briar"
2023-01-24,3476.90429909764,"Briar"
2023-01-25,3428.31420142441,"Briar"
2023-01-26,2608.90725842972,"Briar"
2023-01-27,2073.80370942721,"Briar"
2023-01-28,2288.00321422856,"Briar"
2023-01-29,1435.33884807382,"Briar"
2023-01-30,2777.99872769608,"Briar"
2023-01-31,2665.93474442935,"Briar"
2023-02-01,2802.2428953621,"Briar"
2023-02-02,1840.81830163641,"Briar"
2023-02-03,1859.45798603323,"Briar"
2023-02-04,3570.89150187276,"Briar"
2023-02-05,2279.76332168378,"Briar"
2023-02-06,2444.44004875871,"Briar"
2023-02-07,2855.26462286192,"Briar"
2023-02-08,3431.54074504586,"Briar"
2023-02-09,3389.91661534125,"Briar"
2023-02-10,2260.31366256036,"Briar"
2023-02-11,2056.17479442692,"Briar"
2023-02-12,3157.41184718549,"Briar"
2023-02-13,2898.10606222743,"Briar"
2023-02-14,2551.07859856145,"Briar"
2023-02-15,2617.57035895063,"Briar"
2023-02-16,2797.30298276444,"Briar"
2023-02-17,2341.47948417173,"Briar"
2023-02-18,1711.90470509044,"Briar"
2023-02-19,2521.90753482916,"Briar"
2023-02-20,2635.95757981123,"Briar"
2023-02-21,3732.01307303632,"Briar"
2023-02-22,2542.47855308182,"Briar"
2023-02-23,2404.8387606815,"Briar"
2023-02-24,2768.97735854183,"Briar"
2023-02-25,2887.92084091677,"Briar"
2023-02-26,2586.10818960557,"Briar"
2023-02-27,4235.2591012059,"Briar"
2023-02-28,3819.10878009998,"Briar"
2023-03-01,2801.13078381332,"Briar"
2023-03-02,3328.14168573634,"Briar"
2023-03-03,2307.31445889434,"Briar"
2023-03-04,2559.25646370505,"Briar"
2023-03-05,2369.53247114536,"Briar"
2023-03-06,3428.47340751577,"Briar"
2023-03-07,4462.68740549524,"Briar"
2023-03-08,2706.48620564126,"Briar"
2023-03-09,3928.13046412629,"Briar"
2023-03-10,2289.76528041779,"Briar"
2023-01-17,812.069900242944,"Brook"
2023-01-18,178.118168524414,"Brook"
2023-01-19,383.606765181692,"Brook"
2023-01-20,896.303977146672,"Brook"
2023-01-21,1159.57832614033,"Brook"
2023-01-22,1472.14915358573,"Brook"
2023-01-23,761.609557884039,"Brook"
2023-01-24,1805.11348447499,"Brook"
2023-01-25,1242.5854520746,"Brook"
2023-01-26,735.699188828637,"Brook"
2023-01-27,1185.58333597035,"Brook"
2023-01-28,732.547196332772,"Brook"
2023-01-29,887.09925791923,"Brook"
2023-01-30,622.315827403463,"Brook"
2023-01-31,1560.65783106304,"Brook"
2023-02-01,1548.00027614222,"Brook"
2023-02-02,566.664216757243,"Brook"
2023-02-03,1327.20716250412,"Brook"
2023-02-04,1650.66675389618,"Brook"
2023-02-05,1701.77540282387,"Brook"
2023-02-06,1853.60695002118,"Brook"
2023-02-07,1398.76994132005,"Brook"
2023-02-08,1899.60281445628,"Brook"
2023-02-09,1493.97937012536,"Brook"
2023-02-10,1287.21100987673,"Brook"
2023-02-11,1091.24463280874,"Brook"
2023-02-12,1397.84513413446,"Brook"
2023-02-13,2222.82277670698,"Brook"
2023-02-14,1488.52135910739,"Brook"
2023-02-15,1106.27132694707,"Brook"
2023-02-16,1043.84432920154,"Brook"
2023-02-17,1255.78284060988,"Brook"
2023-02-18,2133.50686649778,"Brook"
2023-02-19,1053.6962246792,"Brook"
2023-02-20,1232.33519534803,"Brook"
2023-02-21,1939.41663123982,"Brook"
2023-02-22,1672.58334866028,"Brook"
2023-02-23,1057.01973538925,"Brook"
2023-02-24,1207.14069042497,"Brook"
2023-02-25,1322.25463990156,"Brook"
2023-02-26,1713.16973975715,"Brook"
2023-02-27,1214.05028073026,"Brook"
2023-02-28,1351.1243105309,"Brook"
2023-03-01,1581.57329379995,"Brook"
2023-03-02,1691.23195784099,"Brook"
2023-03-03,1686.21742876659,"Brook"
2023-03-04,2139.43466087249,"Brook"
2023-03-05,1679.87831118772,"Brook"
2023-03-06,1639.99311389682,"Brook"
2023-03-07,2660.80655892771,"Brook"
2023-03-08,2031.32045664478,"Brook"
2023-03-09,2283.87305142181,"Brook"
2023-03-10,2167.61773927774,"Brook"
2023-03-11,2008.45043507054,"Brook"
2023-03-12,2327.12024144971,"Brook"
2023-03-13,1990.63720533954,"Brook"
2023-03-14,2068.93249145825,"Brook"
2023-03-15,2135.12418427782,"Brook"
2023-03-16,1616.63557543702,"Brook"
2023-03-17,2464.99973427025,"Brook"
2023-03-18,2598.15802657073,"Brook"
2023-03-19,1824.09554373804,"Brook"
2023-03-20,2618.68733910266,"Brook"
2023-03-21,1929.71984421637,"Brook"
2023-03-22,1393.95484303191,"Brook"
2023-03-23,3232.65923038972,"Brook"
2023-03-24,1726.58614211261,"Brook"
2023-03-25,2334.74390413474,"Brook"
2023-03-26,2823.36066961605,"Brook"
2023-03-27,2228.14326201023,"Brook"
2023-03-28,2015.26603460176,"Brook"
2023-03-29,1229.17964491476,"Brook"
2023-03-30,1878.0835264839,"Brook"
2023-03-31,2589.30283739424,"Brook"
2023-04-01,2368.53257615434,"Brook"
2023-04-02,2465.60940009738,"Brook"
2023-04-03,3098.03730161972,"Brook"
2023-04-04,2645.97035426267,"Brook"
2023-04-05,3056.37185371143,"Brook"
2023-04-06,4620.04121589313,"Brook"
2023-04-07,1784.01476793297,"Brook"
2023-04-08,3622.34482026128,"Brook"
2023-04-09,2173.51671346465,"Brook"
2023-04-10,3515.12520899868,"Brook"
2023-04-11,3734.24136127025,"Brook"
