"x","y","npoints","id","date"
274673.869418252,5802213.78160912,59,"Timber",2023-07-26
274702.984457574,5802219.21308613,60,"Timber",2023-07-27
275014.371892045,5801473.14127513,59,"Timber",2023-07-28
274670.78876536,5802195.03405673,59,"Timber",2023-07-29
274665.734050596,5802194.24942652,57,"Timber",2023-07-30
274679.319858461,5802201.17121468,58,"Timber",2023-07-31
274696.943108179,5802149.86645676,54,"Timber",2023-08-01
274684.364985536,5802168.07210433,53,"Timber",2023-08-02
274675.735715917,5802152.65575571,57,"Timber",2023-08-03
274811.756462328,5802716.59919956,56,"Daisy",2023-06-09
274676.217774807,5802477.69277851,54,"Daisy",2023-06-10
274693.641857132,5802473.10515118,57,"Daisy",2023-06-11
274688.044479743,5802499.92611131,55,"Daisy",2023-06-12
274685.074676978,5802473.56407373,58,"Daisy",2023-06-13
274674.398508904,5802471.13029583,58,"Daisy",2023-06-14
274696.44434514,5802410.43871273,54,"Daisy",2023-06-15
274633.181820542,5802314.14866071,56,"Daisy",2023-06-16
274654.773043842,5802299.80979205,53,"Daisy",2023-06-17
274710.969078182,5802467.37381179,54,"Daisy",2023-06-18
274709.814404372,5802458.39380613,51,"Daisy",2023-06-19
274715.127923206,5802484.07726051,53,"Daisy",2023-06-20
274716.481360413,5802478.0147144,55,"Daisy",2023-06-21
274700.278434385,5802479.10194495,52,"Daisy",2023-06-22
274684.017622331,5802454.42880803,53,"Daisy",2023-06-23
274689.689408963,5802454.17307055,56,"Daisy",2023-06-24
274687.950888292,5802456.3495188,56,"Daisy",2023-06-25
274740.827935006,5802496.71022749,53,"Daisy",2023-06-26
274769.972714401,5802529.75927816,57,"Daisy",2023-06-27
274787.452173635,5802573.85396365,51,"Daisy",2023-06-28
274800.154282937,5802583.91295873,53,"Daisy",2023-06-29
274805.749967856,5802556.69740925,57,"Daisy",2023-06-30
274797.911118533,5802611.29351148,56,"Daisy",2023-07-01
274786.790116948,5802569.895032,55,"Daisy",2023-07-02
274802.315302752,5802579.66685386,57,"Daisy",2023-07-03
274774.30595846,5802580.82906815,55,"Daisy",2023-07-04
274790.086686541,5802585.35599643,56,"Daisy",2023-07-05
274812.709326047,5802553.78920243,57,"Daisy",2023-07-06
274788.012732093,5802598.0013822,56,"Daisy",2023-07-07
274798.975523817,5802655.23287037,58,"Daisy",2023-07-08
275091.005477722,5802963.71345331,55,"Daisy",2023-07-09
275228.245671696,5802908.83918025,53,"Daisy",2023-07-10
275207.385348992,5802919.85589948,55,"Daisy",2023-07-11
275241.630075039,5802873.38906404,56,"Daisy",2023-07-12
275240.931491409,5802893.86680827,49,"Daisy",2023-07-13
274794.611152155,5802581.49012608,58,"Daisy",2023-07-14
274773.723380316,5802561.31023579,57,"Daisy",2023-07-15
275110.106257113,5802962.23045598,54,"Daisy",2023-07-16
275111.873625308,5802971.69658001,49,"Daisy",2023-07-17
274776.238300534,5802560.67310659,57,"Daisy",2023-07-18
275090.273758602,5802969.9259223,56,"Daisy",2023-07-19
275098.015240045,5802969.44787344,57,"Daisy",2023-07-20
275101.353642182,5802980.99030123,48,"Daisy",2023-07-21
275100.565663399,5802994.65829831,53,"Daisy",2023-07-22
274824.916762938,5802707.18617937,56,"Daisy",2023-07-23
275032.555909853,5803007.66726946,49,"Daisy",2023-07-24
275039.851930321,5803006.53707723,54,"Daisy",2023-07-25
274820.751426311,5802713.12920861,53,"Daisy",2023-07-26
275060.495060097,5803002.57503677,61,"Daisy",2023-07-27
275027.17733044,5802991.70960183,63,"Daisy",2023-07-28
275007.051194582,5802991.81625468,63,"Daisy",2023-07-29
275069.272731927,5803008.39983274,46,"Daisy",2023-07-30
274824.345863503,5802711.86802454,61,"Daisy",2023-07-31
274814.700699618,5802729.48181719,60,"Daisy",2023-08-01
274845.4798338,5802718.6530998,62,"Daisy",2023-08-02
274858.082292291,5802717.78407785,58,"Daisy",2023-08-03
274823.182617731,5802712.96863428,58,"Kit",2023-06-09
274688.775631693,5802474.43560011,57,"Kit",2023-06-10
274689.500402166,5802467.22005906,52,"Kit",2023-06-11
274668.41010012,5802467.19537523,55,"Kit",2023-06-12
274704.208051004,5802462.6179769,55,"Kit",2023-06-13
274696.803281377,5802462.86120716,55,"Kit",2023-06-14
274700.291946714,5802415.45382559,57,"Kit",2023-06-15
274641.298894064,5802328.12685503,55,"Kit",2023-06-16
274661.791260729,5802330.93725014,58,"Kit",2023-06-17
274698.789132542,5802466.79154739,62,"Kit",2023-06-18
274703.634744245,5802480.68612179,57,"Kit",2023-06-19
274707.847692287,5802453.99360679,59,"Kit",2023-06-20
274707.843135632,5802471.55047815,59,"Kit",2023-06-21
274487.283313212,5802189.72240236,54,"Kit",2023-06-22
274470.29266996,5802231.51171934,54,"Kit",2023-06-23
274912.49831775,5802561.43255564,59,"Kit",2023-06-24
274472.422769657,5802227.03140053,53,"Kit",2023-06-25
274487.990789019,5802093.81234094,57,"Kit",2023-06-26
274544.80017774,5802199.80098588,54,"Kit",2023-06-27
274527.336039599,5802112.10376793,55,"Kit",2023-06-28
274518.202847759,5802168.79272904,57,"Kit",2023-06-29
274509.511419072,5802181.37197154,55,"Kit",2023-06-30
274533.760044175,5802164.20368173,57,"Kit",2023-07-01
274534.422668648,5802186.33150843,58,"Kit",2023-07-02
274580.614144415,5802135.73813477,53,"Kit",2023-07-03
274601.352771529,5802130.46133819,56,"Kit",2023-07-04
274591.477398388,5802127.40843301,57,"Kit",2023-07-05
274592.972640575,5802135.92609015,58,"Kit",2023-07-06
274649.786370406,5802197.44632088,64,"Kit",2023-07-07
274677.658726824,5802191.1905633,60,"Kit",2023-07-08
274673.119279922,5802220.35518726,60,"Kit",2023-07-09
274670.121871405,5802201.22841997,56,"Kit",2023-07-10
274662.506716582,5802207.59865938,61,"Kit",2023-07-11
274674.650822483,5802235.97248082,65,"Kit",2023-07-12
274689.920028627,5802206.97698847,63,"Kit",2023-07-13
274676.394395799,5802201.65307731,55,"Kit",2023-07-14
274515.86058675,5802223.00556324,54,"Kit",2023-07-15
274447.742749865,5802103.60089709,57,"Kit",2023-07-16
274655.605699308,5802173.60898554,58,"Kit",2023-07-17
274675.314602758,5802282.08181019,59,"Kit",2023-07-18
274521.268730457,5802136.30160642,61,"Kit",2023-07-19
274404.099751705,5802091.28019192,55,"Kit",2023-07-20
274494.548028994,5802072.11865887,62,"Kit",2023-07-21
274660.568881362,5802185.98258296,60,"Kit",2023-07-22
274678.277104838,5802214.87701378,55,"Kit",2023-07-23
274677.892352659,5802202.39577266,59,"Kit",2023-07-24
274674.698569454,5802233.42434928,63,"Kit",2023-07-25
274686.922649965,5802220.70835421,66,"Kit",2023-07-26
274687.748203896,5802223.9854162,66,"Kit",2023-07-27
274687.086413922,5802209.42798425,67,"Kit",2023-07-28
274690.882058133,5802237.57576551,62,"Kit",2023-07-29
274649.031937533,5802169.90614059,65,"Kit",2023-07-30
274672.781592359,5802191.79571089,61,"Kit",2023-07-31
274706.314025132,5802179.42310337,59,"Kit",2023-08-01
274689.725741332,5802165.97020581,63,"Kit",2023-08-02
274685.440734088,5802162.84908505,67,"Kit",2023-08-03
274574.908728272,5802136.52926286,55,"Rowan",2023-06-09
274468.995978446,5802116.31623063,57,"Rowan",2023-06-10
274492.538700291,5802197.42580988,56,"Rowan",2023-06-11
274687.874429547,5802461.74918037,56,"Rowan",2023-06-12
274706.072630699,5802441.38100209,37,"Rowan",2023-06-13
274695.674631273,5802458.68833931,26,"Rowan",2023-06-14
274699.530905317,5802462.45526826,39,"Rowan",2023-06-15
274638.2089698,5802319.5252233,40,"Rowan",2023-06-16
274616.860443941,5802303.53789462,40,"Rowan",2023-06-17
274635.808386419,5802266.49035852,34,"Rowan",2023-06-18
274618.963979912,5802288.77307526,45,"Rowan",2023-06-19
274569.162991734,5802209.51306146,50,"Rowan",2023-06-20
274520.360958442,5802203.83529782,51,"Rowan",2023-06-21
274522.524095939,5802200.87146571,53,"Rowan",2023-06-22
274458.150523486,5802204.10772799,55,"Rowan",2023-06-23
274518.57846738,5802187.9060917,56,"Rowan",2023-06-24
274395.712656911,5802112.13254993,55,"Rowan",2023-06-25
274948.540520078,5801287.61490714,49,"Rowan",2023-06-26
274550.784716736,5802205.35222076,56,"Rowan",2023-06-27
274562.343245568,5802106.20689022,54,"Rowan",2023-06-28
274555.872111672,5802137.14569434,55,"Rowan",2023-06-29
274494.611265395,5802069.82042685,48,"Rowan",2023-06-30
275018.577770251,5801502.0653076,51,"Rowan",2023-07-01
275022.225055343,5801668.67520702,52,"Rowan",2023-07-02
274632.481405941,5801570.2808764,50,"Rowan",2023-07-03
274566.78325293,5802115.40209534,50,"Rowan",2023-07-04
274594.138891152,5802127.97636751,55,"Rowan",2023-07-05
274557.652006408,5802146.09326217,57,"Rowan",2023-07-06
274650.380441148,5802195.72245916,57,"Rowan",2023-07-07
275028.9597964,5801623.83976342,58,"Rowan",2023-07-08
275063.284147,5801652.61956067,52,"Rowan",2023-07-09
275042.360814081,5801618.39707912,53,"Rowan",2023-07-10
275020.917966736,5801480.88340415,49,"Rowan",2023-07-11
275022.021808131,5801478.92490633,50,"Rowan",2023-07-12
274933.162722197,5801241.77573336,40,"Rowan",2023-07-13
275019.545325659,5801471.68142596,48,"Rowan",2023-07-14
275051.809756254,5801615.63765198,50,"Rowan",2023-07-15
275019.854722271,5801480.39678931,52,"Rowan",2023-07-16
275018.640457536,5801467.5852997,57,"Rowan",2023-07-17
275021.023930251,5801493.6239356,59,"Rowan",2023-07-18
275055.412273603,5801603.67541335,61,"Rowan",2023-07-19
275012.340146517,5801486.53248186,48,"Rowan",2023-07-20
275023.230534669,5801494.84106247,53,"Rowan",2023-07-21
275001.511035856,5801442.11052019,66,"Rowan",2023-07-22
275016.634560059,5801493.51062632,59,"Rowan",2023-07-23
275020.022889539,5801485.87060587,57,"Rowan",2023-07-24
275018.055831596,5801486.60297473,60,"Rowan",2023-07-25
275020.203928707,5801475.80361566,61,"Rowan",2023-07-26
275009.235831457,5801486.03724636,66,"Rowan",2023-07-27
275022.524595156,5801478.79145155,58,"Rowan",2023-07-28
275018.893378877,5801481.5116388,67,"Rowan",2023-07-29
275020.977580609,5801475.42674065,65,"Rowan",2023-07-30
275017.61234104,5801468.37735253,61,"Rowan",2023-07-31
275062.431653859,5801602.22195511,54,"Rowan",2023-08-01
275016.074397155,5801489.5896764,64,"Rowan",2023-08-02
275023.067874777,5801477.33148705,68,"Rowan",2023-08-03
274822.166417584,5802728.74023305,56,"Sparkles",2023-06-09
274685.04687766,5802474.83271347,46,"Sparkles",2023-06-10
274665.460829689,5802484.14208766,21,"Sparkles",2023-06-11
274695.338064387,5802489.11679335,31,"Sparkles",2023-06-12
274695.355843973,5802466.20070738,23,"Sparkles",2023-06-13
274689.236765113,5802481.97696954,32,"Sparkles",2023-06-14
274696.210064396,5802462.86305218,34,"Sparkles",2023-06-15
274636.124622248,5802299.27438854,36,"Sparkles",2023-06-16
274616.989335564,5802308.52671784,43,"Sparkles",2023-06-17
274696.059107642,5802470.87488812,57,"Sparkles",2023-06-18
274696.597301629,5802459.86693466,57,"Sparkles",2023-06-19
274710.684775956,5802465.04855185,52,"Sparkles",2023-06-20
274717.969259232,5802476.29163811,55,"Sparkles",2023-06-21
274689.190156311,5802461.52367177,51,"Sparkles",2023-06-22
274477.483794886,5802208.84908722,53,"Sparkles",2023-06-23
274507.194630484,5802179.3599273,52,"Sparkles",2023-06-24
274472.430653506,5802200.96412206,53,"Sparkles",2023-06-25
274545.404636872,5802221.08570426,53,"Sparkles",2023-06-26
274511.863447079,5802106.70406842,58,"Sparkles",2023-06-27
274551.619688797,5802130.13556325,58,"Sparkles",2023-06-28
274565.174544903,5802134.79625273,58,"Sparkles",2023-06-29
274560.023727833,5802139.90305352,54,"Sparkles",2023-06-30
274560.128152176,5802140.62770782,54,"Sparkles",2023-07-01
274561.98780874,5802147.1515659,54,"Sparkles",2023-07-02
274563.686038824,5802128.23256792,55,"Sparkles",2023-07-03
274568.049328839,5802106.69338668,9,"Sparkles",2023-07-04
274587.366710105,5802112.77302954,22,"Sparkles",2023-07-05
274601.230068009,5802160.65851223,54,"Sparkles",2023-07-06
274656.002729815,5802201.16176916,57,"Sparkles",2023-07-07
274648.21351245,5802158.86349188,57,"Sparkles",2023-07-08
274672.949675852,5802207.95187743,55,"Sparkles",2023-07-09
