"date_bird","daily_dist","id"
2022-12-28,2936.45489249621,"Briar"
2022-12-29,2278.98516491118,"Briar"
2022-12-30,1761.88729408071,"Briar"
2022-12-31,2818.17232889974,"Briar"
2023-01-01,3369.55902100241,"Briar"
2023-01-02,2880.16660168822,"Briar"
2023-01-03,2468.21121998617,"Briar"
2023-01-04,1708.61319268853,"Briar"
2023-01-05,3693.795772064,"Briar"
2023-01-06,5046.7015582827,"Briar"
2023-01-07,3651.08829609482,"Briar"
2023-01-08,3500.80886052471,"Briar"
2023-01-09,2420.51567225729,"Briar"
2023-01-10,2932.68413172903,"Briar"
2023-01-11,2661.66164598839,"Briar"
2023-01-12,3432.5181316631,"Briar"
2023-01-13,3349.43038747731,"Briar"
2023-01-14,4318.81234346738,"Briar"
2023-01-15,3496.81532610352,"Briar"
2023-01-16,3626.90697507504,"Briar"
2023-01-17,4324.94239793828,"Briar"
2023-01-18,3958.32294287578,"Briar"
2023-01-19,2843.93316410726,"Briar"
2023-01-20,3931.68451653968,"Briar"
2023-01-21,3223.1300518361,"Briar"
2023-01-22,2920.97940135856,"Briar"
2023-01-23,3075.87711063836,"Briar"
2023-01-24,3795.04123972827,"Briar"
2023-01-25,3016.95703622399,"Briar"
2023-01-26,3858.13380511164,"Briar"
2023-01-27,2522.95266391024,"Briar"
2023-01-28,2535.61882004492,"Briar"
2023-01-29,2018.93192941398,"Briar"
2023-01-30,3020.79994300574,"Briar"
2023-01-31,2770.63970803291,"Briar"
2023-02-01,3259.17832635384,"Briar"
2023-02-02,2047.36384435185,"Briar"
2023-02-03,3208.10341824214,"Briar"
2023-02-04,3656.71831148225,"Briar"
2023-02-05,3129.98025892408,"Briar"
2023-02-06,3041.28425699657,"Briar"
2023-02-07,3257.95516499686,"Briar"
2023-02-08,3946.14826984517,"Briar"
2023-02-09,2984.91326948027,"Briar"
2023-02-10,3344.40913496227,"Briar"
2023-02-11,2807.40613291901,"Briar"
2023-02-12,3450.29531438234,"Briar"
2023-02-13,3448.89457465489,"Briar"
2023-02-14,2897.11802048141,"Briar"
2023-02-15,3049.57760833875,"Briar"
2023-02-16,3040.59367239259,"Briar"
2023-02-17,3120.57596872401,"Briar"
2023-02-18,2582.76706440938,"Briar"
2023-02-19,3286.97420482999,"Briar"
2023-02-20,2841.00385876306,"Briar"
2023-02-21,4599.44417101266,"Briar"
2023-02-22,2908.78187526854,"Briar"
2023-02-23,2935.02992372709,"Briar"
2023-02-24,3332.83932823773,"Briar"
2023-02-25,2397.63854935698,"Briar"
2023-02-26,3927.5633391136,"Briar"
2023-02-27,4375.5691658723,"Briar"
2023-02-28,4234.01769846854,"Briar"
2023-03-01,2927.18111465883,"Briar"
2023-03-02,3839.12534066369,"Briar"
2023-03-03,2998.9819053197,"Briar"
2023-03-04,2902.08337539084,"Briar"
2023-03-05,2922.1992529771,"Briar"
2023-03-06,4099.93476730619,"Briar"
2023-03-07,4770.93182262413,"Briar"
2023-03-08,2795.47914851564,"Briar"
2023-03-09,4317.29590781673,"Briar"
2023-03-10,1422.38571629592,"Briar"
2023-01-17,796.859302598112,"Brook"
2023-01-18,204.91893247096,"Brook"
2023-01-19,602.838347201139,"Brook"
2023-01-20,1447.82320364891,"Brook"
2023-01-21,1354.48265560815,"Brook"
2023-01-22,1481.74641650816,"Brook"
2023-01-23,775.757703844895,"Brook"
2023-01-24,2013.815660789,"Brook"
2023-01-25,1197.78368753952,"Brook"
2023-01-26,844.834490186632,"Brook"
2023-01-27,1200.18339727728,"Brook"
2023-01-28,775.046201614471,"Brook"
2023-01-29,1044.77997587319,"Brook"
