"id","date","dist_release"
"Iona",2023-02-05,193.91600515916
"Koda",2023-02-05,751.636436312745
"Prem",2023-02-05,739.928155641055
"Robin",2023-02-05,1275.06397997667
"Rove",2023-02-05,195.959639422569
"Sage",2023-02-05,760.235998819155
"Valentine",2023-02-05,1300.30040124289
"Marmalade",2023-02-05,413.039000821043
"Nutmeg",2023-02-05,1298.76482015837
"Aurora",2023-02-06,1293.8050160933
"Briar",2023-02-06,1292.30452563861
"Brook",2023-02-06,1292.15908298237
"Clover",2023-02-06,409.084842612898
"Iona",2023-02-06,249.931358437999
"Koda",2023-02-06,730.811474760608
"Prem",2023-02-06,729.790643717616
"Robin",2023-02-06,1286.36826244006
"Rove",2023-02-06,249.682349777384
"Sage",2023-02-06,733.62765299974
"Valentine",2023-02-06,1293.53158816185
"Marmalade",2023-02-06,412.208147324167
"Nutmeg",2023-02-06,1295.59678761802
"Aurora",2023-02-07,1292.87535222725
"Briar",2023-02-07,1295.52774378183
"Brook",2023-02-07,1306.15466387668
"Clover",2023-02-07,424.671279694522
"Iona",2023-02-07,251.998796506602
"Koda",2023-02-07,525.250994326674
"Prem",2023-02-07,570.925367828023
"Robin",2023-02-07,1283.94993599112
"Rove",2023-02-07,248.796394718995
"Sage",2023-02-07,727.05711866179
"Valentine",2023-02-07,1311.45721116627
"Marmalade",2023-02-07,412.761966247272
"Nutmeg",2023-02-07,1293.77566526051
"Aurora",2023-02-08,1296.41817418369
"Briar",2023-02-08,1295.30712113185
"Brook",2023-02-08,1309.82379660767
"Clover",2023-02-08,420.666645889494
"Iona",2023-02-08,252.086694317777
"Koda",2023-02-08,750.073402563435
"Prem",2023-02-08,748.039607409571
"Robin",2023-02-08,1297.32033258524
"Rove",2023-02-08,254.606189139805
"Sage",2023-02-08,768.184813432769
"Valentine",2023-02-08,1308.89790757496
"Marmalade",2023-02-08,415.869893124591
"Nutmeg",2023-02-08,1297.2064564482
"Aurora",2023-02-09,1279.33370434468
"Briar",2023-02-09,1278.56576553487
"Brook",2023-02-09,1303.3029509709
"Clover",2023-02-09,413.63567303683
"Iona",2023-02-09,246.915042776587
"Koda",2023-02-09,748.290403178308
"Prem",2023-02-09,750.745919248236
"Robin",2023-02-09,1275.92994269982
"Rove",2023-02-09,249.014288797945
"Sage",2023-02-09,751.743763969523
"Valentine",2023-02-09,1304.16100064104
"Marmalade",2023-02-09,418.72374292175
"Nutmeg",2023-02-09,1287.64079601415
"Aurora",2023-02-10,1275.52210262845
"Briar",2023-02-10,1284.31834635147
"Brook",2023-02-10,1283.77247298533
"Clover",2023-02-10,421.068466087706
"Iona",2023-02-10,245.214059100936
"Koda",2023-02-10,758.098744520828
"Prem",2023-02-10,755.976816017968
"Robin",2023-02-10,1283.05367314998
"Rove",2023-02-10,248.137394094563
"Sage",2023-02-10,751.909571519001
"Valentine",2023-02-10,1286.82571087521
"Marmalade",2023-02-10,418.316671667586
"Nutmeg",2023-02-10,1282.60732650715
"Aurora",2023-02-11,1305.23200334138
"Briar",2023-02-11,1311.1501960788
"Brook",2023-02-11,1306.82060221267
"Clover",2023-02-11,421.436579485136
"Iona",2023-02-11,246.42723199994
"Koda",2023-02-11,722.839633929881
"Prem",2023-02-11,733.447044135874
"Robin",2023-02-11,1306.42630131852
"Rove",2023-02-11,249.53745761794
"Sage",2023-02-11,726.433776192485
"Valentine",2023-02-11,1311.40451242143
"Marmalade",2023-02-11,415.262886521908
"Nutmeg",2023-02-11,1318.3507306971
"Aurora",2023-02-12,1308.45540071929
"Briar",2023-02-12,1308.10952644101
"Brook",2023-02-12,1307.47109414761
"Clover",2023-02-12,417.499229427582
"Iona",2023-02-12,70.8467336152858
"Koda",2023-02-12,759.996889322051
"Prem",2023-02-12,754.944709389785
"Robin",2023-02-12,1304.13904412911
"Rove",2023-02-12,67.4843947472089
"Sage",2023-02-12,759.744833267311
"Valentine",2023-02-12,1312.27476244968
"Marmalade",2023-02-12,416.509524300259
"Nutmeg",2023-02-12,1315.18315592303
"Aurora",2023-02-13,1315.92320087085
"Briar",2023-02-13,1313.40605106168
"Brook",2023-02-13,1310.42272658291
"Clover",2023-02-13,414.911236271363
"Iona",2023-02-13,249.54012978353
"Koda",2023-02-13,742.258065698358
"Prem",2023-02-13,749.952318014698
"Robin",2023-02-13,1312.55855440351
"Rove",2023-02-13,250.708910513914
"Sage",2023-02-13,753.549211208015
"Valentine",2023-02-13,1310.60841840065
"Marmalade",2023-02-13,409.01698019797
"Nutmeg",2023-02-13,1306.93082699191
"Aurora",2023-02-14,1310.10671555229
"Briar",2023-02-14,1302.87837621039
"Brook",2023-02-14,1312.83883608857
"Clover",2023-02-14,417.401598510313
"Iona",2023-02-14,247.530236039742
"Koda",2023-02-14,745.285571029094
"Prem",2023-02-14,755.100873520521
"Robin",2023-02-14,1303.87369579462
"Rove",2023-02-14,248.836228990669
"Sage",2023-02-14,745.100050469178
"Valentine",2023-02-14,1310.07376320491
"Marmalade",2023-02-14,414.376590778549
"Nutmeg",2023-02-14,1310.14778681907
"Aurora",2023-02-15,1276.93747714325
"Briar",2023-02-15,1282.69515258625
"Brook",2023-02-15,1280.31607079286
"Clover",2023-02-15,432.113417813749
"Iona",2023-02-15,233.505098198461
"Koda",2023-02-15,753.815989911627
"Prem",2023-02-15,739.532133673507
"Robin",2023-02-15,1287.26262694624
"Rove",2023-02-15,230.670068271778
"Sage",2023-02-15,746.419009774194
"Valentine",2023-02-15,1287.44763870859
"Marmalade",2023-02-15,416.435690789795
"Nutmeg",2023-02-15,1295.70117296168
"Aurora",2023-02-16,1301.52234505482
"Briar",2023-02-16,1282.57652017349
"Brook",2023-02-16,1284.90484077904
"Clover",2023-02-16,425.790530887968
"Iona",2023-02-16,73.3857294294824
"Koda",2023-02-16,755.507379000084
"Prem",2023-02-16,755.329357356275
"Robin",2023-02-16,1302.56352260015
"Rove",2023-02-16,68.0519676560672
"Sage",2023-02-16,752.052324378574
"Valentine",2023-02-16,1305.58301681623
"Marmalade",2023-02-16,427.018908940648
"Nutmeg",2023-02-16,1305.63319290871
"Aurora",2023-02-17,1267.5206135844
"Briar",2023-02-17,1269.26044321995
"Brook",2023-02-17,1300.90752957153
"Clover",2023-02-17,424.486204305254
"Iona",2023-02-17,66.0215687257591
"Koda",2023-02-17,745.02581359252
"Prem",2023-02-17,750.063529245401
"Robin",2023-02-17,1261.89943531801
"Rove",2023-02-17,67.8007278308493
"Sage",2023-02-17,748.773974202478
"Valentine",2023-02-17,1301.92671696434
"Marmalade",2023-02-17,420.371061403725
"Nutmeg",2023-02-17,1265.99949662412
"Aurora",2023-02-18,1299.80817667056
"Briar",2023-02-18,1287.75048769311
"Brook",2023-02-18,1312.015046052
"Clover",2023-02-18,420.424201570574
"Iona",2023-02-18,66.1801278702186
"Koda",2023-02-18,741.43654914965
"Prem",2023-02-18,745.336809527992
"Robin",2023-02-18,1292.79541776134
"Rove",2023-02-18,68.5936774493759
"Sage",2023-02-18,742.601316931107
"Valentine",2023-02-18,1311.26291919504
"Marmalade",2023-02-18,89.4369494138357
"Nutmeg",2023-02-18,1311.27762882918
"Aurora",2023-02-19,1279.1251266766
"Briar",2023-02-19,1286.26116812858
"Brook",2023-02-19,1290.59793307347
"Clover",2023-02-19,426.800976396863
"Iona",2023-02-19,70.00868010361
"Koda",2023-02-19,756.165647303149
"Prem",2023-02-19,749.658174717422
"Robin",2023-02-19,1278.32940050721
"Rove",2023-02-19,68.8270422147813
"Sage",2023-02-19,751.127508930972
"Valentine",2023-02-19,1288.86723701503
"Marmalade",2023-02-19,428.108679713109
"Nutmeg",2023-02-19,1293.44887910254
"Aurora",2023-02-20,1294.48881976867
"Briar",2023-02-20,1288.15022618968
"Brook",2023-02-20,1289.48409684926
"Clover",2023-02-20,420.746181962152
"Iona",2023-02-20,68.5094573743634
"Koda",2023-02-20,753.249857632651
"Prem",2023-02-20,755.931761175882
"Robin",2023-02-20,1289.34579166377
"Rove",2023-02-20,63.5123886375246
"Sage",2023-02-20,751.074363202556
"Valentine",2023-02-20,1290.81743501446
"Marmalade",2023-02-20,419.795904208597
"Nutmeg",2023-02-20,1291.15418927647
"Aurora",2023-02-21,1307.90031183462
"Briar",2023-02-21,1291.72196009624
"Brook",2023-02-21,1294.65487182197
"Clover",2023-02-21,424.127167680797
"Iona",2023-02-21,70.571720738873
"Koda",2023-02-21,759.999299212086
"Prem",2023-02-21,75.615597688397
"Robin",2023-02-21,1289.48656297902
"Rove",2023-02-21,69.3646267602535
"Sage",2023-02-21,752.969821626509
"Valentine",2023-02-21,1297.27906167722
"Marmalade",2023-02-21,67.3150579562296
"Nutmeg",2023-02-21,1298.65888275941
"Aurora",2023-02-22,1290.09688913496
"Briar",2023-02-22,1281.98053663032
"Brook",2023-02-22,1288.73797164274
"Clover",2023-02-22,423.190783566278
"Iona",2023-02-22,78.320701446299
"Koda",2023-02-22,756.995420651977
"Prem",2023-02-22,70.9968739338465
"Robin",2023-02-22,1280.7755782945
"Rove",2023-02-22,71.7633309065973
"Sage",2023-02-22,767.107324436069
"Valentine",2023-02-22,1292.94051676598
"Marmalade",2023-02-22,69.0873959428057
"Nutmeg",2023-02-22,1290.46998686056
"Aurora",2023-02-23,1293.17281195495
"Briar",2023-02-23,1290.0893679726
"Brook",2023-02-23,1288.93610640424
"Clover",2023-02-23,416.07081046292
"Iona",2023-02-23,65.3316447275981
"Koda",2023-02-23,738.53635254417
"Prem",2023-02-23,63.2680145567174
"Robin",2023-02-23,1289.53386524252
"Rove",2023-02-23,68.3780657918426
"Sage",2023-02-23,744.898462503705
"Valentine",2023-02-23,1290.24811060809
"Marmalade",2023-02-23,61.7049533850021
"Nutmeg",2023-02-23,1293.08317331673
"Aurora",2023-02-24,1299.23729533282
"Briar",2023-02-24,1285.1717134152
"Brook",2023-02-24,1299.85992526943
"Clover",2023-02-24,422.523454558539
"Iona",2023-02-24,56.8512540864948
"Koda",2023-02-24,742.146215682613
"Prem",2023-02-24,59.0556121500818
"Robin",2023-02-24,1300.99629971631
"Rove",2023-02-24,55.361653832069
"Sage",2023-02-24,747.105521985536
"Valentine",2023-02-24,1301.68791819495
"Marmalade",2023-02-24,55.3477597857214
"Nutmeg",2023-02-24,1292.41511813871
"Aurora",2023-02-25,1294.82146273329
"Briar",2023-02-25,1298.23359034131
"Brook",2023-02-25,1298.24337114691
"Clover",2023-02-25,424.144792785076
"Iona",2023-02-25,54.9530201477618
"Koda",2023-02-25,736.516288587412
"Prem",2023-02-25,53.6615202904599
"Robin",2023-02-25,1297.43320658584
"Rove",2023-02-25,55.5984291016675
"Sage",2023-02-25,736.032617259486
"Valentine",2023-02-25,1299.14414444382
"Marmalade",2023-02-25,54.251728748775
"Nutmeg",2023-02-25,1300.7173020473
"Aurora",2023-02-26,1298.78268856937
"Briar",2023-02-26,1309.10511488029
"Brook",2023-02-26,1308.17760540488
"Clover",2023-02-26,418.733746283774
"Iona",2023-02-26,76.9017805550848
"Koda",2023-02-26,81.7580175246784
"Prem",2023-02-26,78.1812200261544
"Robin",2023-02-26,1311.3703202451
"Rove",2023-02-26,73.4817969331162
"Sage",2023-02-26,70.1841757279149
"Valentine",2023-02-26,1304.68331750144
"Marmalade",2023-02-26,79.9522141886028
"Nutmeg",2023-02-26,1317.64012355716
"Aurora",2023-02-27,1299.98488093419
"Briar",2023-02-27,1295.37191076313
"Brook",2023-02-27,1283.06502542241
"Clover",2023-02-27,83.4231021574005
"Iona",2023-02-27,81.3642229799863
"Koda",2023-02-27,75.6889010331721
"Prem",2023-02-27,218.238680288057
"Robin",2023-02-27,1302.63336430473
"Rove",2023-02-27,215.836149396927
"Sage",2023-02-27,78.5800987852689
"Valentine",2023-02-27,1304.3733512936
"Marmalade",2023-02-27,218.416265974611
"Nutmeg",2023-02-27,1305.53319365986
"Aurora",2023-02-28,1291.6101706658
"Briar",2023-02-28,1286.63690829863
"Brook",2023-02-28,1291.31618961004
"Clover",2023-02-28,333.604809627881
"Iona",2023-02-28,81.3863963834574
"Koda",2023-02-28,754.529228606306
"Prem",2023-02-28,223.445938272203
"Robin",2023-02-28,1290.47498120948
"Rove",2023-02-28,78.1992316349699
"Sage",2023-02-28,219.689115166191
"Valentine",2023-02-28,1290.34280587021
"Marmalade",2023-02-28,328.205336749749
"Nutmeg",2023-02-28,1288.02134005234
"Aurora",2023-03-01,1270.94151639906
"Briar",2023-03-01,1277.87468644159
"Brook",2023-03-01,1270.49222850139
"Clover",2023-03-01,332.841378882007
"Iona",2023-03-01,59.0247244010989
"Koda",2023-03-01,80.8392309584858
"Prem",2023-03-01,211.525166349043
"Robin",2023-03-01,1257.44275334923
"Rove",2023-03-01,63.6970042871617
"Sage",2023-03-01,210.679429555326
"Valentine",2023-03-01,1269.58749825381
"Marmalade",2023-03-01,336.516678741553
"Nutmeg",2023-03-01,1273.79006865336
"Aurora",2023-03-02,1259.38041847389
"Briar",2023-03-02,1255.67773134364
"Brook",2023-03-02,1261.95821279838
"Clover",2023-03-02,349.035635678626
"Iona",2023-03-02,59.8497407638883
"Koda",2023-03-02,752.309942577396
"Prem",2023-03-02,225.895427065913
"Robin",2023-03-02,1262.70219969555
"Rove",2023-03-02,59.9065438490757
"Sage",2023-03-02,222.865705418791
"Valentine",2023-03-02,1262.75784903766
"Marmalade",2023-03-02,346.913417533204
"Nutmeg",2023-03-02,1258.86424044531
"Aurora",2023-03-03,1297.92478762887
"Briar",2023-03-03,1314.16638330201
"Brook",2023-03-03,1298.20162236174
"Clover",2023-03-03,243.841972498909
"Iona",2023-03-03,71.0669738258888
"Koda",2023-03-03,259.597654460658
"Prem",2023-03-03,253.092103339532
"Robin",2023-03-03,1304.31195767349
"Rove",2023-03-03,73.3443924775678
"Sage",2023-03-03,254.981268138536
"Valentine",2023-03-03,1298.2271424309
"Marmalade",2023-03-03,250.235100997984
"Nutmeg",2023-03-03,1309.97019259255
"Aurora",2023-03-04,1294.39551567715
"Briar",2023-03-04,1285.15178697856
"Brook",2023-03-04,1313.8465747811
"Clover",2023-03-04,313.156671769516
"Iona",2023-03-04,75.8470696199636
"Koda",2023-03-04,314.994464070285
"Prem",2023-03-04,305.028892854741
"Robin",2023-03-04,1283.57246562363
"Rove",2023-03-04,71.1642820921594
"Sage",2023-03-04,303.078476985608
"Valentine",2023-03-04,1289.55361372123
"Marmalade",2023-03-04,311.249021748415
"Nutmeg",2023-03-04,1303.2941226941
"Aurora",2023-03-05,1293.99007440891
"Briar",2023-03-05,1300.00498394121
"Brook",2023-03-05,1296.34432120995
"Clover",2023-03-05,197.876054375159
"Iona",2023-03-05,76.4098686431276
"Koda",2023-03-05,730.766698494249
"Prem",2023-03-05,601.906621127623
"Robin",2023-03-05,1302.04191005399
"Rove",2023-03-05,73.7377868778343
"Sage",2023-03-05,599.430842328836
"Valentine",2023-03-05,1297.64677943585
"Marmalade",2023-03-05,197.910442774128
"Nutmeg",2023-03-05,1319.68895746083
"Aurora",2023-03-06,1294.94300875684
"Briar",2023-03-06,1298.76141349786
"Brook",2023-03-06,1292.01291146358
"Clover",2023-03-06,195.28496612434
"Iona",2023-03-06,75.0967819126895
"Koda",2023-03-06,67.7799968287388
"Prem",2023-03-06,756.971897373483
"Robin",2023-03-06,1281.13758803219
"Rove",2023-03-06,66.6579392556965
"Sage",2023-03-06,70.2368491451575
"Valentine",2023-03-06,1295.82970713965
"Marmalade",2023-03-06,62.5084525188935
"Nutmeg",2023-03-06,1302.02689348229
"Aurora",2023-03-07,1294.97649692511
"Briar",2023-03-07,1312.69589232026
"Brook",2023-03-07,1311.01827827861
"Clover",2023-03-07,62.6210438987943
"Iona",2023-03-07,75.4929684238721
"Koda",2023-03-07,749.196620513401
"Prem",2023-03-07,750.861242528907
"Robin",2023-03-07,1309.69872399202
"Rove",2023-03-07,66.3224044473393
"Sage",2023-03-07,64.8048436983155
"Valentine",2023-03-07,1309.10228333512
"Marmalade",2023-03-07,62.5389525268302
"Nutmeg",2023-03-07,1318.64568205108
"Aurora",2023-03-08,1254.25074487567
"Briar",2023-03-08,1294.39112983789
"Brook",2023-03-08,1267.33570866033
"Clover",2023-03-08,58.5292557947885
"Iona",2023-03-08,60.351803974699
"Koda",2023-03-08,768.021361215933
"Prem",2023-03-08,753.773083530647
"Robin",2023-03-08,1280.44363891816
"Rove",2023-03-08,64.0073469853267
"Sage",2023-03-08,63.9618781544144
"Valentine",2023-03-08,1262.63079804467
"Marmalade",2023-03-08,67.3681077090631
"Nutmeg",2023-03-08,1279.35422416652
"Aurora",2023-03-09,1297.56755228665
"Briar",2023-03-09,1308.35238954445
"Brook",2023-03-09,1297.47780895337
"Clover",2023-03-09,67.5353195371456
"Iona",2023-03-09,61.6149056289039
"Koda",2023-03-09,65.91992624201
"Prem",2023-03-09,68.809235594947
"Robin",2023-03-09,1315.55083655156
"Rove",2023-03-09,69.7111528946319
"Sage",2023-03-09,68.7635515224832
"Valentine",2023-03-09,1295.74524219812
"Marmalade",2023-03-09,64.1979017934689
"Nutmeg",2023-03-09,1316.84878464529
"Aurora",2023-03-10,1312.55468549807
"Briar",2023-03-10,1312.52789136152
"Brook",2023-03-10,1310.76623202341
"Clover",2023-03-10,161.104882680022
"Iona",2023-03-10,227.81059738712
"Koda",2023-03-10,718.702795991404
"Prem",2023-03-10,221.426242316852
"Robin",2023-03-10,1303.36767225758
"Rove",2023-03-10,136.325052771453
"Sage",2023-03-10,146.564832412669
"Valentine",2023-03-10,1308.07188439009
"Marmalade",2023-03-10,239.419990266079
"Nutmeg",2023-03-10,1314.85337207155
"Aurora",2023-03-11,1306.23509346301
"Brook",2023-03-11,1308.7347021254
"Clover",2023-03-11,250.740405154354
"Iona",2023-03-11,245.99349078731
"Koda",2023-03-11,229.669556444748
"Prem",2023-03-11,242.636198646655
"Robin",2023-03-11,1308.26276278759
"Rove",2023-03-11,243.758814564033
"Sage",2023-03-11,247.570067283676
"Valentine",2023-03-11,1308.42879711214
"Marmalade",2023-03-11,252.8261660404
"Nutmeg",2023-03-11,1312.5307422848
"Aurora",2023-03-12,1298.94479822314
"Brook",2023-03-12,1301.40802719374
"Clover",2023-03-12,265.340566497524
"Iona",2023-03-12,256.573257545132
"Koda",2023-03-12,254.58494977086
"Prem",2023-03-12,262.825811740218
"Robin",2023-03-12,1301.504979295
"Rove",2023-03-12,259.016211707782
"Sage",2023-03-12,265.778106168881
"Valentine",2023-03-12,1306.89581508436
"Marmalade",2023-03-12,261.548681126428
"Nutmeg",2023-03-12,1310.9055539457
"Aurora",2023-03-13,1291.28235469895
"Brook",2023-03-13,1292.76382007044
"Clover",2023-03-13,264.113755912959
"Iona",2023-03-13,263.022411152842
"Koda",2023-03-13,264.526165010835
"Prem",2023-03-13,732.560134075986
"Robin",2023-03-13,1288.28317270092
"Rove",2023-03-13,266.510742862349
"Sage",2023-03-13,267.184346674591
"Valentine",2023-03-13,1294.56559731645
"Marmalade",2023-03-13,264.664139818849
"Nutmeg",2023-03-13,1285.14233001949
"Aurora",2023-03-14,1303.00076432408
"Brook",2023-03-14,1310.68141330927
"Clover",2023-03-14,132.028701325528
"Iona",2023-03-14,126.670219188389
"Koda",2023-03-14,259.346150057637
"Robin",2023-03-14,1305.94064069049
"Rove",2023-03-14,126.607021020743
"Sage",2023-03-14,253.649838384913
"Valentine",2023-03-14,1295.95804361342
"Marmalade",2023-03-14,257.632322215513
"Nutmeg",2023-03-14,1314.31038956922
"Aurora",2023-03-15,1289.89434326201
"Brook",2023-03-15,1314.85012157554
"Clover",2023-03-15,163.333053774974
"Iona",2023-03-15,158.547426332918
"Koda",2023-03-15,266.656202764661
"Robin",2023-03-15,1294.36669067547
"Sage",2023-03-15,264.772102500076
"Valentine",2023-03-15,1311.95269953505
"Marmalade",2023-03-15,157.655813456323
"Nutmeg",2023-03-15,1306.26015304629
"Aurora",2023-03-16,1320.27702578457
"Brook",2023-03-16,1318.35982896014
"Clover",2023-03-16,240.723112413894
"Iona",2023-03-16,230.545197245349
"Koda",2023-03-16,226.958421775888
"Robin",2023-03-16,1322.75152618159
"Sage",2023-03-16,244.886967415659
"Valentine",2023-03-16,1170.49794361894
"Marmalade",2023-03-16,228.480024504376
"Nutmeg",2023-03-16,1205.98102997253
"Aurora",2023-03-17,1328.98656727637
"Brook",2023-03-17,1332.64181560121
"Clover",2023-03-17,254.432702519078
"Iona",2023-03-17,344.369472603869
"Koda",2023-03-17,283.467661281613
"Robin",2023-03-17,1315.54231245658
"Sage",2023-03-17,349.897494616304
"Valentine",2023-03-17,1222.9772668074
"Marmalade",2023-03-17,113.368745151939
"Nutmeg",2023-03-17,1334.45137058149
"Aurora",2023-03-18,1291.6020208898
"Brook",2023-03-18,1288.73984803731
"Clover",2023-03-18,208.005217118155
"Iona",2023-03-18,211.411551577846
"Koda",2023-03-18,317.221511113359
"Robin",2023-03-18,1288.31933354012
"Sage",2023-03-18,211.893133949801
"Valentine",2023-03-18,1307.83652495489
"Marmalade",2023-03-18,115.801911007973
"Nutmeg",2023-03-18,1370.85675414285
"Aurora",2023-03-19,1268.33662304484
"Brook",2023-03-19,1282.3694378054
"Clover",2023-03-19,204.711062226446
"Iona",2023-03-19,229.667404766994
"Koda",2023-03-19,193.360631599159
"Robin",2023-03-19,1286.32014273431
"Sage",2023-03-19,223.313036662944
"Valentine",2023-03-19,1317.03059969296
"Marmalade",2023-03-19,157.957748840548
"Nutmeg",2023-03-19,1278.13471896567
"Aurora",2023-03-20,1248.13494321155
"Brook",2023-03-20,1280.21586458664
"Clover",2023-03-20,443.678557147658
"Iona",2023-03-20,456.441607886747
"Koda",2023-03-20,159.280746432024
"Robin",2023-03-20,1285.52797363635
"Sage",2023-03-20,788.376036542989
"Valentine",2023-03-20,1298.24283765702
"Marmalade",2023-03-20,456.081101471858
"Nutmeg",2023-03-20,1284.15445075442
"Aurora",2023-03-21,1305.40344994808
"Brook",2023-03-21,1306.90787486815
"Clover",2023-03-21,453.965802847777
"Iona",2023-03-21,453.469562262314
"Koda",2023-03-21,259.14007073569
"Robin",2023-03-21,1314.6384439715
"Sage",2023-03-21,264.301233382757
"Valentine",2023-03-21,1309.09486708168
"Marmalade",2023-03-21,466.794981520866
"Nutmeg",2023-03-21,1300.76318894837
"Aurora",2023-03-22,1264.55779850972
"Brook",2023-03-22,1266.25061942461
"Clover",2023-03-22,447.031623023507
"Iona",2023-03-22,441.616851687533
"Koda",2023-03-22,327.205120106769
"Robin",2023-03-22,1249.06543436752
"Sage",2023-03-22,333.159126124746
"Valentine",2023-03-22,1272.28025883158
"Marmalade",2023-03-22,458.382594000939
"Nutmeg",2023-03-22,1262.82284366396
"Aurora",2023-03-23,1253.30737077587
"Brook",2023-03-23,1251.63846524126
"Clover",2023-03-23,485.846518472365
"Iona",2023-03-23,482.907531684659
"Koda",2023-03-23,282.871568832655
"Robin",2023-03-23,1250.47881040636
"Sage",2023-03-23,276.95942141801
"Valentine",2023-03-23,1200.71966560858
"Marmalade",2023-03-23,490.556473914268
"Nutmeg",2023-03-23,1232.9276703449
"Aurora",2023-03-24,1269.88115080764
"Brook",2023-03-24,1264.21772100979
"Clover",2023-03-24,452.169001484229
"Iona",2023-03-24,452.89780695067
"Koda",2023-03-24,271.793826511517
"Robin",2023-03-24,1251.72459505225
"Sage",2023-03-24,272.607745341514
"Valentine",2023-03-24,1262.97922866425
"Marmalade",2023-03-24,865.178397180217
"Nutmeg",2023-03-24,1260.01925264106
"Aurora",2023-03-25,1266.09793686556
"Brook",2023-03-25,1272.47289369287
"Clover",2023-03-25,502.737461523964
"Iona",2023-03-25,474.279419193681
"Koda",2023-03-25,283.078851945067
"Robin",2023-03-25,1268.74770985849
"Sage",2023-03-25,278.01334442998
"Valentine",2023-03-25,1274.86368733026
"Marmalade",2023-03-25,503.011777839896
"Nutmeg",2023-03-25,1274.6417793408
"Aurora",2023-03-26,1307.97947417697
"Brook",2023-03-26,1308.42029062752
"Clover",2023-03-26,505.282761995207
"Iona",2023-03-26,511.011651584417
"Koda",2023-03-26,279.831667056508
"Robin",2023-03-26,1311.72906408379
"Sage",2023-03-26,286.902402692374
"Valentine",2023-03-26,1313.78116824266
"Marmalade",2023-03-26,493.221732481068
"Nutmeg",2023-03-26,1303.92604229757
"Aurora",2023-03-27,1312.15777330975
"Brook",2023-03-27,1313.58568630086
"Clover",2023-03-27,505.116383196327
"Iona",2023-03-27,589.158828273833
"Koda",2023-03-27,315.50118057609
"Robin",2023-03-27,1310.85389881865
"Sage",2023-03-27,307.796150655705
"Valentine",2023-03-27,1313.33497102037
"Marmalade",2023-03-27,504.36743522633
"Nutmeg",2023-03-27,1317.58211686502
"Aurora",2023-03-28,1231.21942216647
"Brook",2023-03-28,1235.81314846249
"Clover",2023-03-28,500.256805247666
"Iona",2023-03-28,504.133490862347
"Koda",2023-03-28,278.945929688699
"Robin",2023-03-28,1228.06519251279
"Sage",2023-03-28,272.000490137293
"Valentine",2023-03-28,1192.8837079963
"Marmalade",2023-03-28,489.6544453601
"Nutmeg",2023-03-28,1208.99708250148
"Aurora",2023-03-29,1220.37204680357
"Brook",2023-03-29,1234.54250671551
"Clover",2023-03-29,505.482751739485
"Iona",2023-03-29,504.729343641333
"Koda",2023-03-29,269.766301511292
"Robin",2023-03-29,1232.51163036812
"Sage",2023-03-29,277.328179507989
"Valentine",2023-03-29,1229.29987838312
"Marmalade",2023-03-29,505.979145019767
"Nutmeg",2023-03-29,1225.84646987538
"Aurora",2023-03-30,1219.3729358859
"Brook",2023-03-30,1225.82152297634
"Clover",2023-03-30,876.597317979162
"Iona",2023-03-30,873.233866177059
"Koda",2023-03-30,324.52606443734
"Robin",2023-03-30,1221.4546851412
"Sage",2023-03-30,325.081661676449
"Valentine",2023-03-30,1231.69771739314
"Marmalade",2023-03-30,1050.07412759631
"Nutmeg",2023-03-30,1226.93368133022
"Aurora",2023-03-31,1228.46069540011
"Brook",2023-03-31,1225.66041748945
"Clover",2023-03-31,449.638424629522
"Iona",2023-03-31,457.239693174813
"Koda",2023-03-31,331.161454628489
"Robin",2023-03-31,1217.71656363456
"Sage",2023-03-31,322.056386424179
"Valentine",2023-03-31,1222.40597279771
"Marmalade",2023-03-31,446.73276327058
"Nutmeg",2023-03-31,1234.37447294705
"Aurora",2023-04-01,1225.28751449613
"Brook",2023-04-01,1224.63477226343
"Clover",2023-04-01,455.300195257755
"Iona",2023-04-01,469.61237996829
"Koda",2023-04-01,339.167739197195
"Robin",2023-04-01,1229.37355182719
"Sage",2023-04-01,342.28782346891
"Valentine",2023-04-01,1221.35383234976
"Marmalade",2023-04-01,473.197961411604
"Nutmeg",2023-04-01,1217.24531058794
"Aurora",2023-04-02,1218.24373801918
"Brook",2023-04-02,1229.79918880347
"Clover",2023-04-02,348.369526384419
"Iona",2023-04-02,500.369286034229
"Koda",2023-04-02,349.664660671145
"Robin",2023-04-02,1212.74093047283
"Sage",2023-04-02,342.728747684249
"Valentine",2023-04-02,1230.65462936861
"Marmalade",2023-04-02,344.435211769301
"Nutmeg",2023-04-02,1227.7141547431
"Aurora",2023-04-03,1257.9268280573
"Brook",2023-04-03,1270.19749329804
"Clover",2023-04-03,343.403808971073
"Iona",2023-04-03,458.092537482587
"Koda",2023-04-03,338.519160166236
"Robin",2023-04-03,1262.41230468287
"Sage",2023-04-03,346.235422601765
"Valentine",2023-04-03,1265.0117775677
"Marmalade",2023-04-03,346.83901722869
"Nutmeg",2023-04-03,1277.20812553617
"Aurora",2023-04-04,1194.88182851563
"Brook",2023-04-04,1201.50254925935
"Clover",2023-04-04,328.971943254012
"Iona",2023-04-04,450.999417642505
"Koda",2023-04-04,297.348823201425
"Robin",2023-04-04,1192.47868176586
"Sage",2023-04-04,299.060394465926
"Valentine",2023-04-04,1208.45438127383
"Marmalade",2023-04-04,327.596794887674
